"Cell.ID","Species.Richness","EN.CR.Richness","SES.Mean","SES.SD","PD.Org.Mean","PD.Org.SD","PD.NoEN.Mean","PD.NoEN.SD","PD.Rnd.Mean","PD.Rnd.SD"
"Cell.ID.24378",77,3,1.07854831471455,0.110447032344139,2307.4186369,41.5729458035025,2218.26109586,41.2521124880348,2253.85756118372,33.0198042941148
"Cell.ID.24379",80,3,1.15786767681363,0.113215629157936,2332.81996097,43.1020692844814,2243.66241993,42.792507283805,2280.80090824279,32.0859236451481
"Cell.ID.24380",78,3,1.18081273788863,0.109204141606542,2243.36547506,40.2830645947853,2154.20793402,39.9378974403956,2192.85138998103,32.7413343752468
"Cell.ID.24381",73,3,0.982272831176231,0.0932385945828772,2136.91492393,32.6960942089998,2047.75738289,32.2139055910196,2082.87035126833,35.7496535046368
"Cell.ID.24382",67,3,0.838187609409845,0.0904927728233238,2079.26001527,29.790892210791,1990.10247423,29.3139181431492,2021.34774023794,37.2818865488821
"Cell.ID.24383",63,3,0.66752779038623,0.0843020744895567,2061.21015646,28.7801738815159,1972.05261542,28.5145810958757,1998.42779237733,39.5182677968968
"Cell.ID.24384",68,3,0.803585801964516,0.104008930761669,2163.28739278,34.3015185902629,2074.12985174,33.9391706267127,2101.83020040757,34.4925750640727
"Cell.ID.24385",72,4,2.94246209628697,0.0977814719600398,2268.01818384,37.981958470383,2068.1606428,37.6794790787806,2190.19724941875,41.4797330065234
"Cell.ID.24386",74,4,2.94237384185281,0.100124135520719,2271.48769473,38.1204890252516,2071.63015369,37.8047569747037,2194.85462182532,41.8857395841323
"Cell.ID.24387",77,5,3.08979115350033,0.0946992831382261,2419.02470883,44.5958563489592,2161.58716779,44.2888421031939,2313.99204738742,49.3320428656887
"Cell.ID.24388",74,3,2.38315478058979,0.0879108328481376,2318.66982622,46.4513781684569,2171.8066619,46.324870082378,2257.58636986331,35.9957688339727
"Cell.ID.24389",68,3,2.52383534167016,0.0975488902689906,2182.07593174,45.5912652300045,2035.21276742,45.4706195748155,2122.62845815168,34.6390446915229
"Cell.ID.24390",66,6,2.74904039200419,0.0840107686046834,2187.84017477,34.6490956697876,1912.68378446,34.4603918529407,2064.16860801397,55.1083635838711
"Cell.ID.24391",79,6,3.24316224264661,0.0879551964611023,2333.52066125,29.7888893538271,2062.34859275,29.7208648317592,2226.45030504726,50.6062652442348
"Cell.ID.24392",124,8,3.24057862379372,0.123489130104556,3150.65102512,55.6412321893107,2865.77713472,55.3902611870612,3033.39789310932,51.7384126313488
"Cell.ID.24393",134,11,2.54944249621051,0.128860041142047,3196.62640303,57.8929251398435,2903.55870481,57.6196311132072,3050.81824068542,57.7797661351155
"Cell.ID.24394",138,9,2.42052180704443,0.158628156435784,3149.36479201,62.8540414123308,2929.34891838,62.7359639602304,3042.89596224247,46.9431628623558
